"","firm","culture","tenure","employments","sim_no","var_win","cond"
"1",1,-1.1297922334342,6.03211777474033,3,1,0.1,1
"2",1,-1.0234994970741,4.31497232386119,2,1,0.1,1
"3",1,-1.23176430568222,78.3477894413274,1,1,0.1,1
"4",1,-1.24167260580798,14.8356630258859,2,1,0.1,1
"5",1,-1.25962609583114,12.9175727834161,2,1,0.1,1
"6",1,-1.02050813608492,3.28509889872838,2,1,0.1,1
"7",1,-1.21248396432279,15.8915281935991,1,1,0.1,1
"8",1,-1.35563194021773,12.4441883176537,1,1,0.1,1
"9",1,-1.09630477248519,5.5788608983286,1,1,0.1,1
"10",1,-1.1596660073668,8.52841495702804,2,1,0.1,1
"11",1,-1.0768325223853,73.1564745056642,3,1,0.1,1
"12",1,-1.19115371587098,19.6860356146595,1,1,0.1,1
"13",1,-1.15488164881768,14.4900273822763,1,1,0.1,1
"14",1,-1.41172658859242,21.6220002876565,1,1,0.1,1
"15",1,-1.0556485059868,7.19201889419674,1,1,0.1,1
"16",1,-0.983556835673303,1.71826620920779,3,1,0.1,1
"17",1,-1.35315031320303,8.38040770048295,1,1,0.1,1
"18",1,-1.11516319437961,12.9804568050572,1,1,0.1,1
"19",1,-1.11990955256929,23.3780522816852,2,1,0.1,1
"20",1,-1.11300107500579,5.20210909798111,1,1,0.1,1
"21",1,-1.15618306259349,2.48969060600877,1,1,0.1,1
"22",1,-1.21865336286856,23.6448287509075,2,1,0.1,1
"23",1,-1.1201321486189,17.9535476752188,1,1,0.1,1
"24",1,-1.15585365745461,14.6243602392001,3,1,0.1,1
"25",1,-1.2948994616183,40.9348540701316,1,1,0.1,1
"26",1,-1.12172176337503,4.21610741385698,2,1,0.1,1
"27",1,-1.22877397726172,11.2583568666609,2,1,0.1,1
"28",1,-1.37699927316009,7.74892741544652,2,1,0.1,1
"29",1,-1.28795002126997,5.99514347893045,1,1,0.1,1
"30",1,-1.1785969281469,6.66308288127545,4,1,0.1,1
"31",2,-1.35394882807396,16.3716985329685,1,1,0.1,1
"32",2,-1.24799619886703,11.4119750234656,1,1,0.1,1
"33",2,-1.19802389007604,18.1215386533714,1,1,0.1,1
"34",2,-1.59393537782993,1.83254407221934,2,1,0.1,1
"35",2,-1.4462937481042,12.0831898762454,1,1,0.1,1
"36",2,-1.35822480666593,34.6686891329689,2,1,0.1,1
"37",2,-1.41314671201045,35.0427270714841,1,1,0.1,1
"38",2,-1.48678626433718,6.17432151377339,2,1,0.1,1
"39",2,-1.46622213935021,14.3177303480588,1,1,0.1,1
"40",2,-1.41152780531176,12.5238843437219,2,1,0.1,1
"41",2,-1.27247787745366,18.4901086726956,1,1,0.1,1
"42",2,-1.47097102989798,4.11756155798265,1,1,0.1,1
"43",2,-1.24664266311732,26.3669103819711,1,1,0.1,1
"44",2,-1.26046265949622,42.9716964888745,1,1,0.1,1
"45",2,-1.5284136940308,11.7868343498014,1,1,0.1,1
"46",2,-1.43803535324073,5.06935346669719,1,1,0.1,1
"47",2,-1.28482279689162,24.714052366192,2,1,0.1,1
"48",2,-1.33857901790101,12.7353664271317,1,1,0.1,1
"49",2,-1.38542734962545,38.0454684711958,5,1,0.1,1
"50",2,-1.17356459888116,4.80718283786739,1,1,0.1,1
"51",2,-1.51229925239017,7.39955287454816,2,1,0.1,1
"52",2,-1.47263194725574,7.62543835181793,3,1,0.1,1
"53",2,-1.26181189855237,4.72169712237094,1,1,0.1,1
"54",2,-1.30894984931271,25.1266247727092,1,1,0.1,1
"55",2,-1.22490224602805,12.9700572670525,1,1,0.1,1
"56",2,-1.46167723632518,13.7285032499883,2,1,0.1,1
"57",2,-1.27923240941686,1.06263771539821,2,1,0.1,1
"58",2,-1.41511840280183,31.1313442644005,1,1,0.1,1
"59",2,-1.51370179442573,11.952936518129,1,1,0.1,1
"60",2,-1.25971256294623,18.6914921216586,1,1,0.1,1
"61",3,-0.250563988953863,7.64152436723875,1,1,0.1,1
"62",3,-0.295166667041415,13.369588429103,1,1,0.1,1
"63",3,-0.129441974992019,46.0407119158038,2,1,0.1,1
"64",3,-0.0509842412162742,41.0790298101818,1,1,0.1,1
"65",3,0.0782934443899366,37.9553098747542,1,1,0.1,1
"66",3,-0.0872842873344982,14.5996708357595,1,1,0.1,1
"67",3,-0.0388848989872647,12.5165102374883,1,1,0.1,1
"68",3,-0.12220434108694,10.0177765644851,2,1,0.1,1
"69",3,-0.111773555684492,3.00197171771599,2,1,0.1,1
"70",3,-0.102021609332713,112.544091424373,1,1,0.1,1
"71",3,-0.339863510139422,19.0451256695226,2,1,0.1,1
"72",3,-0.18229433059673,1.30789814487672,1,1,0.1,1
"73",3,-0.248362667982865,12.6337596284923,2,1,0.1,1
"74",3,-0.167112401475728,3.18606992612452,2,1,0.1,1
"75",3,-0.222900788815399,11.9933481405676,1,1,0.1,1
"76",3,-0.244608557962184,4.75239048152531,2,1,0.1,1
"77",3,-0.00461419384838266,20.1007923087036,3,1,0.1,1
"78",3,-0.235360903742437,15.7890344792221,2,1,0.1,1
"79",3,-0.124744339646624,8.64775600373344,2,1,0.1,1
"80",3,-0.108474313431814,9.61201479795514,1,1,0.1,1
"81",3,-0.0589969357285586,58.6446515567964,3,1,0.1,1
"82",3,-0.202521189825634,8.1403600405349,3,1,0.1,1
"83",3,-0.144348482061943,3.83562258839964,2,1,0.1,1
"84",3,-0.151967877659507,12.6135018064033,2,1,0.1,1
"85",3,-0.204713597100018,1.83776429286754,1,1,0.1,1
"86",3,-0.151022547431252,6.79649398663434,2,1,0.1,1
"87",3,-0.0928360445725568,26.0435247889028,1,1,0.1,1
"88",3,-0.19586564413927,4.08238876120644,1,1,0.1,1
"89",3,-0.153893153813916,18.2643342888766,1,1,0.1,1
"90",3,-0.144582476727108,17.4811456738183,2,1,0.1,1
"91",4,1.59757769738431,7.56958520409421,1,1,0.1,1
"92",4,1.62214371004712,16.8650708680547,2,1,0.1,1
"93",4,1.56850270941313,47.3176180740111,2,1,0.1,1
"94",4,1.73590334012593,2.22928039112266,3,1,0.1,1
"95",4,1.6828242120662,11.4188795703224,2,1,0.1,1
"96",4,1.40979607563492,125.824142120738,2,1,0.1,1
"97",4,1.51352789167954,6.9828587964063,1,1,0.1,1
"98",4,1.56469163682065,2.74256955178489,2,1,0.1,1
"99",4,1.58289334063196,6.92864898516421,1,1,0.1,1
"100",4,1.47939850544058,2.86037122013113,1,1,0.1,1
"101",4,1.42869210023542,8.93766019841968,1,1,0.1,1
"102",4,1.49541473945275,11.5818682005093,1,1,0.1,1
"103",4,1.53466645481691,67.9640129189445,1,1,0.1,1
"104",4,1.4229858366364,2.77011216887456,1,1,0.1,1
"105",4,1.46231369909042,4.04952361592636,1,1,0.1,1
"106",4,1.55068112381007,7.17057247365332,1,1,0.1,1
"107",4,1.38569055466734,26.9965531313809,2,1,0.1,1
"108",4,1.78451979484639,10.3766672391903,1,1,0.1,1
"109",4,1.56734538905983,34.2515779485022,1,1,0.1,1
"110",4,1.40917688587711,50.6079566426165,1,1,0.1,1
"111",4,1.54309623967631,20.4070072036995,1,1,0.1,1
"112",4,1.36062021651651,3.69992288812576,1,1,0.1,1
"113",4,1.63783647671243,23.7119039740434,2,1,0.1,1
"114",4,1.59011518865744,7.70281450792044,2,1,0.1,1
"115",4,1.64329477529066,34.6079089595583,1,1,0.1,1
"116",4,1.72001501305068,3.2886732260918,1,1,0.1,1
"117",4,1.45239622500833,5.76760457896522,1,1,0.1,1
"118",4,1.4375591281884,72.231344728954,2,1,0.1,1
"119",4,1.66955674126859,4.13899160325114,2,1,0.1,1
"120",4,1.66851772340206,65.0133315138018,1,1,0.1,1
"121",5,1.70352618663455,8.19903733265686,3,1,0.1,1
"122",5,1.89328136266886,30.2544756611119,1,1,0.1,1
"123",5,1.77821374296353,6.38788155837976,1,1,0.1,1
"124",5,1.99098421312933,72.4169940915859,2,1,0.1,1
"125",5,1.77682115233798,2.59132696360873,2,1,0.1,1
"126",5,1.81804847244081,18.5674346558459,3,1,0.1,1
"127",5,1.76227411146065,3.25111944063378,1,1,0.1,1
"128",5,1.87315745963976,9.43802799214578,2,1,0.1,1
"129",5,1.63625058413293,27.9084585552875,2,1,0.1,1
"130",5,1.97813002376965,2.96372681457814,1,1,0.1,1
"131",5,1.91389196300046,4.87237240745798,2,1,0.1,1
"132",5,1.80298139080782,62.3868368045858,1,1,0.1,1
"133",5,1.65626638549794,19.7464480032028,1,1,0.1,1
"134",5,1.76343790410801,13.7461427236808,2,1,0.1,1
"135",5,1.85379837948923,24.2031951841051,1,1,0.1,1
"136",5,1.86771180071896,54.3360350773938,1,1,0.1,1
"137",5,1.74805315172033,19.5569047265683,1,1,0.1,1
"138",5,1.79202719134874,6.8904005242525,2,1,0.1,1
"139",5,1.84564068435778,9.90558694527282,1,1,0.1,1
"140",5,1.70130952539072,3.4373899933665,1,1,0.1,1
"141",5,1.92724237955021,6.50255607804687,1,1,0.1,1
"142",5,1.80662577989448,17.3253563255769,3,1,0.1,1
"143",5,1.72588041326453,10.3204342628963,2,1,0.1,1
"144",5,1.7859284704109,8.43982848533292,2,1,0.1,1
"145",5,1.71755702901247,10.6740668079633,2,1,0.1,1
"146",5,1.8074704872349,5.15749218647373,1,1,0.1,1
"147",5,1.88898334890553,5.73520978014203,2,1,0.1,1
"148",5,2.07415004069445,15.2679035917198,1,1,0.1,1
"149",5,1.85337916788062,6.78751324673587,2,1,0.1,1
"150",5,1.77439045791873,23.5737326106805,2,1,0.1,1
"151",6,-1.49455247992473,24.2810715809346,2,1,0.1,1
"152",6,-1.66989158357626,34.3829147369685,2,1,0.1,1
"153",6,-1.50907389380952,10.5292796437987,1,1,0.1,1
"154",6,-1.69063130767644,21.2516827555921,1,1,0.1,1
"155",6,-1.57604262831294,5.34993026836876,1,1,0.1,1
"156",6,-1.53883995361389,2.99100645851064,2,1,0.1,1
"157",6,-1.58743400363113,2.89010311598603,1,1,0.1,1
"158",6,-1.71994864543481,10.9227921188443,1,1,0.1,1
"159",6,-1.50613179606971,9.00369783316965,2,1,0.1,1
"160",6,-1.52279195897992,12.8769841085251,1,1,0.1,1
"161",6,-1.53551073176277,22.7634339761756,1,1,0.1,1
"162",6,-1.66264473250109,10.1461931868609,3,1,0.1,1
"163",6,-1.48455161868686,37.8994611909326,1,1,0.1,1
"164",6,-1.72447274070275,11.9414336779364,2,1,0.1,1
"165",6,-1.67644714525482,4.93511253857189,1,1,0.1,1
"166",6,-1.65732490082611,8.36099260139367,1,1,0.1,1
"167",6,-1.35495051573392,15.9468632826375,1,1,0.1,1
"168",6,-1.51055054433104,7.901880123691,2,1,0.1,1
"169",6,-1.42844943875364,18.3110164800642,2,1,0.1,1
"170",6,-1.45348594483674,87.1440518156483,2,1,0.1,1
"171",6,-1.39040645011175,3.74101150474172,2,1,0.1,1
"172",6,-1.61047315125964,9.58049388164347,2,1,0.1,1
"173",6,-1.56522953016582,8.13307039704585,2,1,0.1,1
"174",6,-1.58691101475214,22.5988081209817,1,1,0.1,1
"175",6,-1.65453020860506,21.4311384350317,2,1,0.1,1
"176",6,-1.53718144269,132.650657657151,1,1,0.1,1
"177",6,-1.52753736276947,10.4239804441658,1,1,0.1,1
"178",6,-1.63416739395838,13.5702400138346,1,1,0.1,1
"179",6,-1.63170463091341,4.09215569343972,1,1,0.1,1
"180",6,-1.40646578846733,6.88664257064281,2,1,0.1,1
"181",7,1.76737272110077,12.076856267516,2,1,0.1,1
"182",7,1.58343252094439,50.8547860809912,2,1,0.1,1
"183",7,1.48004130348593,3.37280085531498,1,1,0.1,1
"184",7,1.82166688469727,5.12040820542686,1,1,0.1,1
"185",7,1.6659294057426,18.9862032633409,1,1,0.1,1
"186",7,1.65878428052517,8.06161466278729,3,1,0.1,1
"187",7,1.68896896411703,3.31552702079781,3,1,0.1,1
"188",7,1.69076398002272,14.0549835438358,1,1,0.1,1
"189",7,1.84231068034604,24.4866199575151,2,1,0.1,1
"190",7,1.64699675182472,62.9872865070333,2,1,0.1,1
"191",7,1.74372828709514,11.7475325826989,2,1,0.1,1
"192",7,1.72509621565237,74.8398940745916,2,1,0.1,1
"193",7,1.45389147557719,9.08469509076455,1,1,0.1,1
"194",7,1.81408055214959,57.0678313165361,1,1,0.1,1
"195",7,1.60777518725242,15.7485739676022,3,1,0.1,1
"196",7,1.68588963922313,59.3189252544312,2,1,0.1,1
"197",7,1.62899919347731,9.82247134067399,1,1,0.1,1
"198",7,1.7653720376663,4.9806765003495,1,1,0.1,1
"199",7,1.60147200243392,4.49954450795663,2,1,0.1,1
"200",7,1.49094531688032,2.09927936510015,4,1,0.1,1
"201",7,1.72063583020807,0.704082230355369,1,1,0.1,1
"202",7,1.498455270019,4.47395342316284,3,1,0.1,1
"203",7,1.49604464403209,11.3917443983067,2,1,0.1,1
"204",7,1.72999633536588,4.91069344001209,1,1,0.1,1
"205",7,1.71442159109763,31.4115008945728,3,1,0.1,1
"206",7,1.59122344622331,57.5779015099779,1,1,0.1,1
"207",7,1.63236720777396,4.32341266927672,1,1,0.1,1
"208",7,1.77147221083694,1.68302352483564,1,1,0.1,1
"209",7,1.63315606655949,8.63928667685252,2,1,0.1,1
"210",7,1.72185471016692,1.05191147553141,5,1,0.1,1
"211",8,-1.18094743624313,5.54910322132826,2,1,0.1,1
"212",8,-1.18676437358796,9.46966291966916,2,1,0.1,1
"213",8,-1.04950428206126,17.6393175513404,2,1,0.1,1
"214",8,-1.28660948859087,7.78857117370609,2,1,0.1,1
"215",8,-1.15914093226941,13.3467219798119,1,1,0.1,1
"216",8,-1.08744514667814,19.087091646421,1,1,0.1,1
"217",8,-1.02623606505651,23.7588517346591,2,1,0.1,1
"218",8,-1.00737678318849,1.2954453294971,2,1,0.1,1
"219",8,-0.993103982914377,22.1894544755654,1,1,0.1,1
"220",8,-1.17660508877612,4.81845590457677,1,1,0.1,1
"221",8,-1.2252003178947,6.58745973688611,1,1,0.1,1
"222",8,-1.15807217869796,10.382048849836,2,1,0.1,1
"223",8,-1.07288664506402,19.0528798796829,1,1,0.1,1
"224",8,-1.17016290008696,31.2972664159201,1,1,0.1,1
"225",8,-1.18859251755414,7.30484446330836,2,1,0.1,1
"226",8,-1.34476241941745,50.4535565222779,2,1,0.1,1
"227",8,-1.09505788113452,10.3197955871914,1,1,0.1,1
"228",8,-1.12721213398789,102.297006231311,1,1,0.1,1
"229",8,-1.18399051154555,11.038293571366,1,1,0.1,1
"230",8,-1.0559530313506,9.90854565766378,1,1,0.1,1
"231",8,-1.01768769594513,4.36835821723338,1,1,0.1,1
"232",8,-1.0938742945044,13.330947126725,3,1,0.1,1
"233",8,-1.3252166787994,9.92359536808935,2,1,0.1,1
"234",8,-1.03090764063952,25.8080440059542,2,1,0.1,1
"235",8,-1.13691052867908,6.85502068061527,1,1,0.1,1
"236",8,-1.10025634673362,19.9870707568398,1,1,0.1,1
"237",8,-1.10401319232586,30.9575840478371,2,1,0.1,1
"238",8,-1.10676581647056,19.3297886384544,1,1,0.1,1
"239",8,-1.26985282145642,45.1523500139229,2,1,0.1,1
"240",8,-1.00862213758245,32.9054205311456,2,1,0.1,1
"241",9,0.199411127193902,60.8674547367165,2,1,0.1,1
"242",9,0.33015696890031,8.17095752906189,2,1,0.1,1
"243",9,0.261347493160455,27.5694407796943,1,1,0.1,1
"244",9,0.386899486943308,1.81123794543454,1,1,0.1,1
"245",9,0.32947014727239,5.34083943376726,2,1,0.1,1
"246",9,0.364376343051846,4.18970007217793,1,1,0.1,1
"247",9,0.275339483304633,2.37791824883308,1,1,0.1,1
"248",9,0.331831177543783,2.72253278262694,1,1,0.1,1
"249",9,0.361237528761381,5.65957088410597,1,1,0.1,1
"250",9,0.392896258822368,8.91114622969847,2,1,0.1,1
"251",9,0.336239725886932,16.8596265894813,1,1,0.1,1
"252",9,0.268499830531659,7.05899708028646,1,1,0.1,1
"253",9,0.132324407873269,42.9510574501087,2,1,0.1,1
"254",9,0.334002079881482,18.7433606217275,1,1,0.1,1
"255",9,0.285403229257203,36.04024765141,1,1,0.1,1
"256",9,0.222319413862703,59.703419614406,3,1,0.1,1
"257",9,0.235408578131483,71.4074907476641,2,1,0.1,1
"258",9,0.414721186399722,3.9288573623015,1,1,0.1,1
"259",9,0.320320448318837,3.22876751715456,1,1,0.1,1
"260",9,0.259716041529982,49.1075869067756,2,1,0.1,1
"261",9,0.181866857760811,5.11061591335462,2,1,0.1,1
"262",9,0.268782120714852,10.3419891491027,2,1,0.1,1
"263",9,0.282140414443222,12.297956263461,1,1,0.1,1
"264",9,0.124367969504717,10.1699539559393,1,1,0.1,1
"265",9,0.50235165487642,7.59288284038198,3,1,0.1,1
"266",9,0.307838889825925,14.2032763427979,3,1,0.1,1
"267",9,0.272391146379482,18.1186444917489,2,1,0.1,1
"268",9,0.460211687657626,36.3921509262278,1,1,0.1,1
"269",9,0.331457570024052,21.4357416542275,1,1,0.1,1
"270",9,0.213705559572714,1.39046900734805,1,1,0.1,1
"271",10,0.93209807987083,10.0464598510353,2,1,0.1,1
"272",10,0.923745086866999,173.570874735311,1,1,0.1,1
"273",10,0.994132521160003,1.35604061745303,2,1,0.1,1
"274",10,1.02950877235431,7.70754843545788,1,1,0.1,1
"275",10,0.983726315822568,4.52237682608394,2,1,0.1,1
"276",10,0.935406356588782,6.57195149355836,2,1,0.1,1
"277",10,0.753164583401061,95.8405036125884,1,1,0.1,1
"278",10,1.09153619257215,54.7199705086609,3,1,0.1,1
"279",10,1.02384345758176,15.2785732917899,2,1,0.1,1
"280",10,0.725103027542894,18.8632819983162,2,1,0.1,1
"281",10,1.01399088219569,87.3541194937002,2,1,0.1,1
"282",10,1.01566189118741,5.23912245540339,3,1,0.1,1
"283",10,0.990300678139373,29.526046549909,1,1,0.1,1
"284",10,0.922912041787934,1.72957816795739,2,1,0.1,1
"285",10,0.873896548221475,7.53128701722316,1,1,0.1,1
"286",10,0.881602322014177,20.7345468912233,1,1,0.1,1
"287",10,0.968522416058885,59.8394876685723,1,1,0.1,1
"288",10,1.16669495739093,8.96371144419655,2,1,0.1,1
"289",10,1.08557220279651,4.96404533257852,2,1,0.1,1
"290",10,0.882118961599601,8.63226252936252,2,1,0.1,1
"291",10,0.988219227443656,15.627083820126,1,1,0.1,1
"292",10,0.810427739841453,18.6259218402644,2,1,0.1,1
"293",10,0.876331365028847,6.66411396026345,2,1,0.1,1
"294",10,0.746922574052721,13.8481305556763,2,1,0.1,1
"295",10,0.930935110280168,24.6142534722982,3,1,0.1,1
"296",10,0.863271383611874,34.3969937895513,1,1,0.1,1
"297",10,0.972948875857326,7.45260364948857,1,1,0.1,1
"298",10,1.0987347824091,4.61220447397846,2,1,0.1,1
"299",10,0.996046705140334,10.540664957401,3,1,0.1,1
"300",10,0.939258489560001,4.42254217406947,2,1,0.1,1
"301",11,-0.230501289733655,16.6778137501572,2,1,0.1,1
"302",11,-0.272773836492781,9.59605089659281,1,1,0.1,1
"303",11,-0.147312020209815,59.9449645755864,1,1,0.1,1
"304",11,-0.43078703418842,8.61794437208694,2,1,0.1,1
"305",11,-0.195116814630103,6.41980658794427,1,1,0.1,1
"306",11,-0.317181985843417,1.93414679852597,1,1,0.1,1
"307",11,-0.549387684598903,8.22937910243737,2,1,0.1,1
"308",11,-0.0503775964926528,11.4806081029986,1,1,0.1,1
"309",11,-0.198141060924802,5.923951477751,1,1,0.1,1
"310",11,-0.4280418678664,1.55659200133237,2,1,0.1,1
"311",11,-0.312668904492577,7.25335503976366,2,1,0.1,1
"312",11,-0.16627109150336,8.80757569304006,2,1,0.1,1
"313",11,-0.337095881008168,6.2995946195136,2,1,0.1,1
"314",11,-0.3842113456882,8.91066612239678,1,1,0.1,1
"315",11,-0.257645421326126,30.4300487845574,1,1,0.1,1
"316",11,-0.298798396624784,5.23636903440981,1,1,0.1,1
"317",11,-0.517314325734022,246.332557954441,2,1,0.1,1
"318",11,-0.344144567285679,51.0670668642053,1,1,0.1,1
"319",11,-0.494641509592066,33.8066634176914,2,1,0.1,1
"320",11,-0.481835136335032,3.7238118771085,1,1,0.1,1
"321",11,-0.337129023869004,68.7273774346826,3,1,0.1,1
"322",11,-0.345205614835178,65.5564152871914,1,1,0.1,1
"323",11,-0.334558369495839,96.3831360863395,2,1,0.1,1
"324",11,-0.322796793297778,40.0371256347672,1,1,0.1,1
"325",11,-0.0644373577080944,4.02673517170909,2,1,0.1,1
"326",11,-0.296418828659335,6.58240492152945,2,1,0.1,1
"327",11,-0.269126086496449,110.906795134432,2,1,0.1,1
"328",11,-0.414923774265039,7.56490517862138,2,1,0.1,1
"329",11,-0.413018410020475,6.21552935507366,1,1,0.1,1
"330",11,-0.234864496400804,2.00897153306421,1,1,0.1,1
"331",12,0.592914643360688,11.8324502934012,2,1,0.1,1
"332",12,0.836428283969369,3.63714909233219,1,1,0.1,1
"333",12,0.617669022053539,16.2375134644883,1,1,0.1,1
"334",12,0.903242570336196,5.60668186842618,1,1,0.1,1
"335",12,0.589991416270451,32.8083539563492,1,1,0.1,1
"336",12,0.802390030691909,1.08376233971842,1,1,0.1,1
"337",12,0.753438966463992,5.08577728205907,1,1,0.1,1
"338",12,0.749705851875315,4.11396764458449,1,1,0.1,1
"339",12,0.66087211369288,4.94048048143006,1,1,0.1,1
"340",12,0.806676704095123,20.6591738020441,3,1,0.1,1
"341",12,0.615999660247199,14.1912631041811,4,1,0.1,1
"342",12,0.700823644376051,14.2985148847491,2,1,0.1,1
"343",12,0.830726723174603,1.85838275143341,1,1,0.1,1
"344",12,0.791018548573226,32.9483473327382,1,1,0.1,1
"345",12,0.767056658232278,7.90159562751546,1,1,0.1,1
"346",12,0.742962702855423,14.3087854775154,1,1,0.1,1
"347",12,0.506982885770528,18.5784378796488,1,1,0.1,1
"348",12,0.86823160980693,23.2037583579864,2,1,0.1,1
"349",12,0.605333359910126,3.86628967683055,2,1,0.1,1
"350",12,0.716819398948183,32.8438335879995,2,1,0.1,1
"351",12,0.618852336835243,17.4357586857193,2,1,0.1,1
"352",12,0.637385863654358,18.5209317479556,1,1,0.1,1
"353",12,0.861189058979604,12.0634129896765,2,1,0.1,1
"354",12,0.743108880433138,39.2706144470305,2,1,0.1,1
